"日時","種類","中継サービス名","端末エージェント名","ログオン ユーザー名","詳細 1","詳細 2"
"2026/04/24 13:43:33","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE024","k-uesugi","指定されたキーワードを含む URL にアクセスされました。","https://copilot.microsoft.com/"
"2026/04/24 13:43:26","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE024","k-uesugi","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/24 13:42:22","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI128","m-kinjo","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 13:41:39","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 13:37:52","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE024","k-uesugi","指定されたキーワードを含む URL にアクセスされました。","https://copilot.microsoft.com/"
"2026/04/24 13:37:35","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI128","m-kinjo","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 13:36:33","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 13:31:33","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 13:19:03","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE024","k-uesugi","指定されたキーワードを含む URL にアクセスされました。","https://copilot.microsoft.com/"
"2026/04/24 13:17:53","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 13:17:07","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE076","w-abe","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 13:14:39","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE028","k-koga","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/24 13:12:51","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 13:11:39","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI138","y-kawahara","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 13:03:42","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE078","t-inoue","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/g/g-8sPlJ64Gn-tiyatuto"
"2026/04/24 12:47:25","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE010","h-enjoji","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 12:40:15","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE058","k-fujii","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/24 12:33:39","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE037","a-matsumoto","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/24 12:20:27","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 12:16:42","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 12:16:24","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI109","m-harada","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 12:15:25","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 12:10:06","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 12:04:48","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 11:59:47","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 11:55:22","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/24 11:45:41","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 11:44:12","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE074","y-ohira","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 11:43:58","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE060","t-ueda","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/24 11:40:39","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 11:38:48","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE074","y-ohira","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 11:37:50","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 11:30:50","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 11:24:40","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE076","w-abe","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 11:22:34","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 11:18:34","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 11:16:54","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 11:15:04","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE076","w-abe","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 11:14:57","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE041","m-kuga","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/24 11:13:02","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE078","t-inoue","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 11:12:39","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE028","k-koga","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/24 11:12:16","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE076","w-abe","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 11:11:39","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE017","a-shiromizu","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/24 11:10:31","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE037","a-matsumoto","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/24 11:07:29","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE076","w-abe","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 11:03:34","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 11:02:40","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE078","t-inoue","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/g/g-8sPlJ64Gn-tiyatuto"
"2026/04/24 10:58:32","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 10:55:48","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE078","t-inoue","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/g/g-8sPlJ64Gn-tiyatuto"
"2026/04/24 10:50:14","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE025","f-katsumoto","指定されたキーワードを含む URL にアクセスされました。","https://youtube.com/"
"2026/04/24 10:48:57","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 10:35:54","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 10:35:11","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE078","t-inoue","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/24 10:33:47","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE050","m-kawano","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/24 10:32:19","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/24 10:31:01","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE068","m-goto","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/24 10:29:11","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE011","a-matsuguma","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/24 10:27:41","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
